category,entity_type,entity,indicator,period,value,note,source
demography,region,Mtwara,Zone,2022,Mainland,,NBS 2022 Population & Housing Census
demography,region,Mtwara,Capital,2022,Mtwara,,NBS 2022 Population & Housing Census
demography,region,Mtwara,Population_2022,2022,1634947,,NBS 2022 Population & Housing Census
demography,region,Mtwara,Area_Km2,2022,16710,,NBS 2022 Population & Housing Census
demography,region,Mtwara,Density_Per_Km2,2022,97.8,,NBS 2022 Population & Housing Census
demography,region,Mwanza,Zone,2022,Mainland,,NBS 2022 Population & Housing Census
demography,region,Mwanza,Capital,2022,Mwanza,,NBS 2022 Population & Housing Census
demography,region,Mwanza,Population_2022,2022,3699872,,NBS 2022 Population & Housing Census
demography,region,Mwanza,Area_Km2,2022,9467,,NBS 2022 Population & Housing Census
demography,region,Mwanza,Density_Per_Km2,2022,390.8,,NBS 2022 Population & Housing Census
demography,region,Njombe,Zone,2022,Mainland,,NBS 2022 Population & Housing Census
demography,region,Njombe,Capital,2022,Njombe,,NBS 2022 Population & Housing Census
demography,region,Njombe,Population_2022,2022,889946,,NBS 2022 Population & Housing Census
demography,region,Njombe,Area_Km2,2022,21347,,NBS 2022 Population & Housing Census
demography,region,Njombe,Density_Per_Km2,2022,41.7,,NBS 2022 Population & Housing Census
demography,region,Pwani,Zone,2022,Mainland,,NBS 2022 Population & Housing Census
demography,region,Pwani,Capital,2022,Kibaha,,NBS 2022 Population & Housing Census
demography,region,Pwani,Population_2022,2022,2024947,,NBS 2022 Population & Housing Census
demography,region,Pwani,Area_Km2,2022,32547,,NBS 2022 Population & Housing Census
demography,region,Pwani,Density_Per_Km2,2022,62.2,,NBS 2022 Population & Housing Census
demography,region,Rukwa,Zone,2022,Mainland,,NBS 2022 Population & Housing Census
demography,region,Rukwa,Capital,2022,Sumbawanga,,NBS 2022 Population & Housing Census
demography,region,Rukwa,Population_2022,2022,1540519,,NBS 2022 Population & Housing Census
demography,region,Rukwa,Area_Km2,2022,22792,,NBS 2022 Population & Housing Census
demography,region,Rukwa,Density_Per_Km2,2022,67.6,,NBS 2022 Population & Housing Census
demography,region,Ruvuma,Zone,2022,Mainland,,NBS 2022 Population & Housing Census
demography,region,Ruvuma,Capital,2022,Songea,,NBS 2022 Population & Housing Census
demography,region,Ruvuma,Population_2022,2022,1848794,,NBS 2022 Population & Housing Census
demography,region,Ruvuma,Area_Km2,2022,63669,,NBS 2022 Population & Housing Census
demography,region,Ruvuma,Density_Per_Km2,2022,29,,NBS 2022 Population & Housing Census
demography,region,Shinyanga,Zone,2022,Mainland,,NBS 2022 Population & Housing Census
demography,region,Shinyanga,Capital,2022,Shinyanga,,NBS 2022 Population & Housing Census
demography,region,Shinyanga,Population_2022,2022,2241299,,NBS 2022 Population & Housing Census
demography,region,Shinyanga,Area_Km2,2022,18901,,NBS 2022 Population & Housing Census
demography,region,Shinyanga,Density_Per_Km2,2022,118.6,,NBS 2022 Population & Housing Census
demography,region,Simiyu,Zone,2022,Mainland,,NBS 2022 Population & Housing Census
demography,region,Simiyu,Capital,2022,Bariadi,,NBS 2022 Population & Housing Census
demography,region,Simiyu,Population_2022,2022,2140497,,NBS 2022 Population & Housing Census
demography,region,Simiyu,Area_Km2,2022,25212,,NBS 2022 Population & Housing Census
demography,region,Simiyu,Density_Per_Km2,2022,84.9,,NBS 2022 Population & Housing Census
demography,region,Singida,Zone,2022,Mainland,,NBS 2022 Population & Housing Census
demography,region,Singida,Capital,2022,Singida,,NBS 2022 Population & Housing Census
demography,region,Singida,Population_2022,2022,2008058,,NBS 2022 Population & Housing Census
demography,region,Singida,Area_Km2,2022,49340,,NBS 2022 Population & Housing Census
demography,region,Singida,Density_Per_Km2,2022,40.7,,NBS 2022 Population & Housing Census
demography,region,Songwe,Zone,2022,Mainland,,NBS 2022 Population & Housing Census
demography,region,Songwe,Capital,2022,Vwawa,,NBS 2022 Population & Housing Census
demography,region,Songwe,Population_2022,2022,1344687,,NBS 2022 Population & Housing Census
demography,region,Songwe,Area_Km2,2022,27656,,NBS 2022 Population & Housing Census
demography,region,Songwe,Density_Per_Km2,2022,48.6,,NBS 2022 Population & Housing Census
demography,region,Tabora,Zone,2022,Mainland,,NBS 2022 Population & Housing Census
demography,region,Tabora,Capital,2022,Tabora,,NBS 2022 Population & Housing Census
demography,region,Tabora,Population_2022,2022,3391679,,NBS 2022 Population & Housing Census
demography,region,Tabora,Area_Km2,2022,76151,,NBS 2022 Population & Housing Census
demography,region,Tabora,Density_Per_Km2,2022,44.5,,NBS 2022 Population & Housing Census
demography,region,Tanga,Zone,2022,Mainland,,NBS 2022 Population & Housing Census
demography,region,Tanga,Capital,2022,Tanga,,NBS 2022 Population & Housing Census
demography,region,Tanga,Population_2022,2022,2615597,,NBS 2022 Population & Housing Census
demography,region,Tanga,Area_Km2,2022,26667,,NBS 2022 Population & Housing Census
demography,region,Tanga,Density_Per_Km2,2022,98.1,,NBS 2022 Population & Housing Census
demography,region,Mjini Magharibi,Zone,2022,Zanzibar,,NBS 2022 Population & Housing Census
demography,region,Mjini Magharibi,Capital,2022,Zanzibar City,,NBS 2022 Population & Housing Census
demography,region,Mjini Magharibi,Population_2022,2022,893169,,NBS 2022 Population & Housing Census
demography,region,Mjini Magharibi,Area_Km2,2022,230,,NBS 2022 Population & Housing Census
demography,region,Mjini Magharibi,Density_Per_Km2,2022,3883.3,,NBS 2022 Population & Housing Census
demography,region,Kaskazini Pemba,Zone,2022,Zanzibar,,NBS 2022 Population & Housing Census
demography,region,Kaskazini Pemba,Capital,2022,Wete,,NBS 2022 Population & Housing Census
demography,region,Kaskazini Pemba,Population_2022,2022,272091,,NBS 2022 Population & Housing Census
demography,region,Kaskazini Pemba,Area_Km2,2022,574,,NBS 2022 Population & Housing Census
demography,region,Kaskazini Pemba,Density_Per_Km2,2022,474,,NBS 2022 Population & Housing Census
demography,region,Kusini Pemba,Zone,2022,Zanzibar,,NBS 2022 Population & Housing Census
demography,region,Kusini Pemba,Capital,2022,Chake-Chake,,NBS 2022 Population & Housing Census
demography,region,Kusini Pemba,Population_2022,2022,271350,,NBS 2022 Population & Housing Census
demography,region,Kusini Pemba,Area_Km2,2022,332,,NBS 2022 Population & Housing Census
demography,region,Kusini Pemba,Density_Per_Km2,2022,817.3,,NBS 2022 Population & Housing Census
demography,region,Kaskazini Unguja,Zone,2022,Zanzibar,,NBS 2022 Population & Housing Census
demography,region,Kaskazini Unguja,Capital,2022,Mkokotoni,,NBS 2022 Population & Housing Census
demography,region,Kaskazini Unguja,Population_2022,2022,257290,,NBS 2022 Population & Housing Census
demography,region,Kaskazini Unguja,Area_Km2,2022,470,,NBS 2022 Population & Housing Census
demography,region,Kaskazini Unguja,Density_Per_Km2,2022,547.4,,NBS 2022 Population & Housing Census
demography,region,Kusini Unguja,Zone,2022,Zanzibar,,NBS 2022 Population & Housing Census
demography,region,Kusini Unguja,Capital,2022,Koani,,NBS 2022 Population & Housing Census
demography,region,Kusini Unguja,Population_2022,2022,195873,,NBS 2022 Population & Housing Census
demography,region,Kusini Unguja,Area_Km2,2022,854,,NBS 2022 Population & Housing Census
demography,region,Kusini Unguja,Density_Per_Km2,2022,229.4,,NBS 2022 Population & Housing Census
impact_poverty,region,Dodoma,Basic_Needs_Poverty_Incidence_Pct,2017/18,23.2,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Dodoma,Basic_Needs_Poverty_Gap_Pct,2017/18,4.1,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Dodoma,Basic_Needs_Poverty_Severity_Pct,2017/18,1.2,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Dodoma,Food_Poverty_Incidence_Pct,2017/18,3.7,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Dodoma,Food_Poverty_Gap_Pct,2017/18,0.7,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Dodoma,Food_Poverty_Severity_Pct,2017/18,0.2,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Arusha,Basic_Needs_Poverty_Incidence_Pct,2017/18,24.7,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Arusha,Basic_Needs_Poverty_Gap_Pct,2017/18,5.8,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Arusha,Basic_Needs_Poverty_Severity_Pct,2017/18,1.9,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Arusha,Food_Poverty_Incidence_Pct,2017/18,7.6,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Arusha,Food_Poverty_Gap_Pct,2017/18,1.2,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Arusha,Food_Poverty_Severity_Pct,2017/18,0.3,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Kilimanjaro,Basic_Needs_Poverty_Incidence_Pct,2017/18,10.5,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Kilimanjaro,Basic_Needs_Poverty_Gap_Pct,2017/18,1.7,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Kilimanjaro,Basic_Needs_Poverty_Severity_Pct,2017/18,0.4,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Kilimanjaro,Food_Poverty_Incidence_Pct,2017/18,2.1,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Kilimanjaro,Food_Poverty_Gap_Pct,2017/18,0.2,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Kilimanjaro,Food_Poverty_Severity_Pct,2017/18,0,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Tanga,Basic_Needs_Poverty_Incidence_Pct,2017/18,21,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Tanga,Basic_Needs_Poverty_Gap_Pct,2017/18,5.1,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Tanga,Basic_Needs_Poverty_Severity_Pct,2017/18,1.7,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Tanga,Food_Poverty_Incidence_Pct,2017/18,8,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Tanga,Food_Poverty_Gap_Pct,2017/18,1,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Tanga,Food_Poverty_Severity_Pct,2017/18,0.2,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Morogoro,Basic_Needs_Poverty_Incidence_Pct,2017/18,19.3,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Morogoro,Basic_Needs_Poverty_Gap_Pct,2017/18,3.7,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Morogoro,Basic_Needs_Poverty_Severity_Pct,2017/18,1.1,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Morogoro,Food_Poverty_Incidence_Pct,2017/18,4.3,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Morogoro,Food_Poverty_Gap_Pct,2017/18,0.5,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Morogoro,Food_Poverty_Severity_Pct,2017/18,0.1,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Pwani,Basic_Needs_Poverty_Incidence_Pct,2017/18,27.9,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Pwani,Basic_Needs_Poverty_Gap_Pct,2017/18,8.7,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Pwani,Basic_Needs_Poverty_Severity_Pct,2017/18,3.7,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Pwani,Food_Poverty_Incidence_Pct,2017/18,12.1,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Pwani,Food_Poverty_Gap_Pct,2017/18,3.1,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Pwani,Food_Poverty_Severity_Pct,2017/18,1.1,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Dar es Salaam,Basic_Needs_Poverty_Incidence_Pct,2017/18,8,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Dar es Salaam,Basic_Needs_Poverty_Gap_Pct,2017/18,2,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Dar es Salaam,Basic_Needs_Poverty_Severity_Pct,2017/18,0.7,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Dar es Salaam,Food_Poverty_Incidence_Pct,2017/18,2.3,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Dar es Salaam,Food_Poverty_Gap_Pct,2017/18,0.5,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Dar es Salaam,Food_Poverty_Severity_Pct,2017/18,0.1,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Lindi,Basic_Needs_Poverty_Incidence_Pct,2017/18,38,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Lindi,Basic_Needs_Poverty_Gap_Pct,2017/18,9.6,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Lindi,Basic_Needs_Poverty_Severity_Pct,2017/18,3.3,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Lindi,Food_Poverty_Incidence_Pct,2017/18,15.3,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Lindi,Food_Poverty_Gap_Pct,2017/18,2.2,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Lindi,Food_Poverty_Severity_Pct,2017/18,0.5,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Mtwara,Basic_Needs_Poverty_Incidence_Pct,2017/18,29.1,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Mtwara,Basic_Needs_Poverty_Gap_Pct,2017/18,5.9,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Mtwara,Basic_Needs_Poverty_Severity_Pct,2017/18,2.1,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Mtwara,Food_Poverty_Incidence_Pct,2017/18,9,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Mtwara,Food_Poverty_Gap_Pct,2017/18,1.6,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Mtwara,Food_Poverty_Severity_Pct,2017/18,0.4,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Ruvuma,Basic_Needs_Poverty_Incidence_Pct,2017/18,30.6,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Ruvuma,Basic_Needs_Poverty_Gap_Pct,2017/18,6.7,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Ruvuma,Basic_Needs_Poverty_Severity_Pct,2017/18,2.1,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Ruvuma,Food_Poverty_Incidence_Pct,2017/18,6.6,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Ruvuma,Food_Poverty_Gap_Pct,2017/18,1,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Ruvuma,Food_Poverty_Severity_Pct,2017/18,0.3,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Iringa,Basic_Needs_Poverty_Incidence_Pct,2017/18,24,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Iringa,Basic_Needs_Poverty_Gap_Pct,2017/18,5.6,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Iringa,Basic_Needs_Poverty_Severity_Pct,2017/18,1.9,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Iringa,Food_Poverty_Incidence_Pct,2017/18,8,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Iringa,Food_Poverty_Gap_Pct,2017/18,1.1,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Iringa,Food_Poverty_Severity_Pct,2017/18,0.3,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Mbeya,Basic_Needs_Poverty_Incidence_Pct,2017/18,21.4,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Mbeya,Basic_Needs_Poverty_Gap_Pct,2017/18,5,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Mbeya,Basic_Needs_Poverty_Severity_Pct,2017/18,1.8,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Mbeya,Food_Poverty_Incidence_Pct,2017/18,7.7,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Mbeya,Food_Poverty_Gap_Pct,2017/18,1.2,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Mbeya,Food_Poverty_Severity_Pct,2017/18,0.3,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Singida,Basic_Needs_Poverty_Incidence_Pct,2017/18,34,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Singida,Basic_Needs_Poverty_Gap_Pct,2017/18,7.4,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Singida,Basic_Needs_Poverty_Severity_Pct,2017/18,2.3,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Singida,Food_Poverty_Incidence_Pct,2017/18,9.3,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Singida,Food_Poverty_Gap_Pct,2017/18,1.3,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Singida,Food_Poverty_Severity_Pct,2017/18,0.3,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Tabora,Basic_Needs_Poverty_Incidence_Pct,2017/18,34.5,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Tabora,Basic_Needs_Poverty_Gap_Pct,2017/18,8.3,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Tabora,Basic_Needs_Poverty_Severity_Pct,2017/18,2.8,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Tabora,Food_Poverty_Incidence_Pct,2017/18,11.1,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Tabora,Food_Poverty_Gap_Pct,2017/18,1.7,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Tabora,Food_Poverty_Severity_Pct,2017/18,0.4,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Rukwa,Basic_Needs_Poverty_Incidence_Pct,2017/18,45,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Rukwa,Basic_Needs_Poverty_Gap_Pct,2017/18,12.9,,NBS Household Budget Survey 2017/18 Key Indicators Report
impact_poverty,region,Rukwa,Basic_Needs_Poverty_Severity_Pct,2017/18,4.8,,NBS Household Budget Survey 2017/18 Key Indicators Report
